[0.000000] (-) TimerEvent: {}
[0.000437] (-) JobUnselected: {'identifier': 'kinova_gen3_6dof_robotiq_2f_85_moveit_config'}
[0.000450] (-) JobUnselected: {'identifier': 'kinova_gen3_7dof_robotiq_2f_85_moveit_config'}
[0.000462] (-) JobUnselected: {'identifier': 'kinova_gen3_lite_moveit_config'}
[0.000474] (-) JobUnselected: {'identifier': 'kortex_api'}
[0.000487] (-) JobUnselected: {'identifier': 'kortex_bringup'}
[0.000499] (-) JobUnselected: {'identifier': 'kortex_description'}
[0.000511] (-) JobUnselected: {'identifier': 'kortex_driver'}
[0.000524] (-) JobUnselected: {'identifier': 'picknik_reset_fault_controller'}
[0.000536] (-) JobUnselected: {'identifier': 'picknik_twist_controller'}
[0.000548] (-) JobUnselected: {'identifier': 'pid_controller'}
[0.000560] (-) JobUnselected: {'identifier': 'pose_broadcaster'}
[0.000573] (-) JobUnselected: {'identifier': 'position_controllers'}
[0.000585] (-) JobUnselected: {'identifier': 'pymoveit2'}
[0.000597] (-) JobUnselected: {'identifier': 'range_sensor_broadcaster'}
[0.000609] (-) JobUnselected: {'identifier': 'realtime_tools'}
[0.000622] (-) JobUnselected: {'identifier': 'robotiq_controllers'}
[0.000634] (-) JobUnselected: {'identifier': 'robotiq_description'}
[0.000646] (-) JobUnselected: {'identifier': 'robotiq_driver'}
[0.000659] (-) JobUnselected: {'identifier': 'robotiq_hardware_tests'}
[0.000671] (-) JobUnselected: {'identifier': 'ros2_control'}
[0.000683] (-) JobUnselected: {'identifier': 'ros2_control_demo_description'}
[0.000696] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_1'}
[0.000708] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_10'}
[0.000720] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_11'}
[0.000732] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_12'}
[0.000745] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_13'}
[0.000757] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_14'}
[0.000769] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_15'}
[0.000781] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_2'}
[0.000794] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_3'}
[0.000806] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_4'}
[0.000832] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_5'}
[0.000846] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_6'}
[0.000859] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_7'}
[0.000871] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_8'}
[0.000883] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_9'}
[0.000896] (-) JobUnselected: {'identifier': 'ros2_control_demo_testing'}
[0.000908] (-) JobUnselected: {'identifier': 'ros2_control_demos'}
[0.000921] (-) JobUnselected: {'identifier': 'ros2_control_test_assets'}
[0.000933] (-) JobUnselected: {'identifier': 'ros2_controllers'}
[0.000945] (-) JobUnselected: {'identifier': 'ros2_controllers_test_nodes'}
[0.000958] (-) JobUnselected: {'identifier': 'ros2controlcli'}
[0.000977] (-) JobUnselected: {'identifier': 'ros_gz'}
[0.000997] (-) JobUnselected: {'identifier': 'ros_gz_bridge'}
[0.001011] (-) JobUnselected: {'identifier': 'ros_gz_image'}
[0.001023] (-) JobUnselected: {'identifier': 'ros_gz_interfaces'}
[0.001036] (-) JobUnselected: {'identifier': 'ros_gz_sim'}
[0.001049] (-) JobUnselected: {'identifier': 'ros_gz_sim_demos'}
[0.001065] (-) JobUnselected: {'identifier': 'ros_ign'}
[0.001079] (-) JobUnselected: {'identifier': 'ros_ign_bridge'}
[0.001101] (-) JobUnselected: {'identifier': 'ros_ign_gazebo'}
[0.001115] (-) JobUnselected: {'identifier': 'ros_ign_gazebo_demos'}
[0.001127] (-) JobUnselected: {'identifier': 'ros_ign_image'}
[0.001140] (-) JobUnselected: {'identifier': 'ros_ign_interfaces'}
[0.001152] (-) JobUnselected: {'identifier': 'rqt_controller_manager'}
[0.001165] (-) JobUnselected: {'identifier': 'rqt_joint_trajectory_controller'}
[0.001177] (-) JobUnselected: {'identifier': 'serial'}
[0.001189] (-) JobUnselected: {'identifier': 'steering_controllers_library'}
[0.001202] (-) JobUnselected: {'identifier': 'test_ros_gz_bridge'}
[0.001214] (-) JobUnselected: {'identifier': 'transmission_interface'}
[0.001226] (-) JobUnselected: {'identifier': 'tricycle_controller'}
[0.001239] (-) JobUnselected: {'identifier': 'tricycle_steering_controller'}
[0.001251] (-) JobUnselected: {'identifier': 'velocity_controllers'}
[0.001265] (lab_quaternion) JobQueued: {'identifier': 'lab_quaternion', 'dependencies': OrderedDict()}
[0.001281] (lab_quaternion) JobStarted: {'identifier': 'lab_quaternion'}
[0.099301] (-) TimerEvent: {}
[0.199584] (-) TimerEvent: {}
[0.299855] (-) TimerEvent: {}
[0.400139] (-) TimerEvent: {}
[0.500428] (-) TimerEvent: {}
[0.600712] (-) TimerEvent: {}
[0.700983] (-) TimerEvent: {}
