[0.000000] (-) TimerEvent: {}
[0.000610] (-) JobUnselected: {'identifier': 'picknik_twist_controller'}
[0.000622] (-) JobUnselected: {'identifier': 'pid_controller'}
[0.000635] (-) JobUnselected: {'identifier': 'pose_broadcaster'}
[0.000647] (-) JobUnselected: {'identifier': 'position_controllers'}
[0.000660] (-) JobUnselected: {'identifier': 'pymoveit2'}
[0.000672] (-) JobUnselected: {'identifier': 'range_sensor_broadcaster'}
[0.000685] (-) JobUnselected: {'identifier': 'realtime_tools'}
[0.000697] (-) JobUnselected: {'identifier': 'robotiq_controllers'}
[0.000710] (-) JobUnselected: {'identifier': 'robotiq_description'}
[0.000723] (-) JobUnselected: {'identifier': 'robotiq_driver'}
[0.000735] (-) JobUnselected: {'identifier': 'robotiq_hardware_tests'}
[0.000748] (-) JobUnselected: {'identifier': 'ros2_control'}
[0.000761] (-) JobUnselected: {'identifier': 'ros2_control_demo_description'}
[0.000774] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_1'}
[0.000786] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_10'}
[0.000799] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_11'}
[0.000811] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_12'}
[0.000824] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_13'}
[0.000836] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_14'}
[0.000849] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_15'}
[0.000861] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_2'}
[0.000874] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_3'}
[0.000886] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_4'}
[0.000913] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_5'}
[0.000927] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_6'}
[0.000939] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_7'}
[0.000952] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_8'}
[0.000964] (-) JobUnselected: {'identifier': 'ros2_control_demo_example_9'}
[0.000977] (-) JobUnselected: {'identifier': 'ros2_control_demo_testing'}
[0.000990] (-) JobUnselected: {'identifier': 'ros2_control_demos'}
[0.001002] (-) JobUnselected: {'identifier': 'ros2_control_test_assets'}
[0.001014] (-) JobUnselected: {'identifier': 'ros2_controllers'}
[0.001027] (-) JobUnselected: {'identifier': 'ros2_controllers_test_nodes'}
[0.001039] (-) JobUnselected: {'identifier': 'ros2controlcli'}
[0.001052] (-) JobUnselected: {'identifier': 'ros_gz'}
[0.001065] (-) JobUnselected: {'identifier': 'ros_gz_bridge'}
[0.001077] (-) JobUnselected: {'identifier': 'ros_gz_image'}
[0.001090] (-) JobUnselected: {'identifier': 'ros_gz_interfaces'}
[0.001103] (-) JobUnselected: {'identifier': 'ros_gz_sim'}
[0.001115] (-) JobUnselected: {'identifier': 'ros_gz_sim_demos'}
[0.001128] (-) JobUnselected: {'identifier': 'ros_ign'}
[0.001141] (-) JobUnselected: {'identifier': 'ros_ign_bridge'}
[0.001159] (-) JobUnselected: {'identifier': 'ros_ign_gazebo'}
[0.001172] (-) JobUnselected: {'identifier': 'ros_ign_gazebo_demos'}
[0.001184] (-) JobUnselected: {'identifier': 'ros_ign_image'}
[0.001201] (-) JobUnselected: {'identifier': 'ros_ign_interfaces'}
[0.001228] (-) JobUnselected: {'identifier': 'rqt_controller_manager'}
[0.001242] (-) JobUnselected: {'identifier': 'rqt_joint_trajectory_controller'}
[0.001254] (-) JobUnselected: {'identifier': 'serial'}
[0.001267] (-) JobUnselected: {'identifier': 'steering_controllers_library'}
[0.001279] (-) JobUnselected: {'identifier': 'test_ros_gz_bridge'}
[0.001292] (-) JobUnselected: {'identifier': 'transmission_interface'}
[0.001304] (-) JobUnselected: {'identifier': 'tricycle_controller'}
[0.001317] (-) JobUnselected: {'identifier': 'tricycle_steering_controller'}
[0.001329] (-) JobUnselected: {'identifier': 'velocity_controllers'}
[0.001344] (lab_quaternion) JobQueued: {'identifier': 'lab_quaternion', 'dependencies': OrderedDict()}
[0.001360] (lab_quaternion) JobStarted: {'identifier': 'lab_quaternion'}
[0.099259] (-) TimerEvent: {}
[0.199511] (-) TimerEvent: {}
[0.299789] (-) TimerEvent: {}
[0.400045] (-) TimerEvent: {}
[0.500320] (-) TimerEvent: {}
[0.600597] (-) TimerEvent: {}
[0.700848] (-) TimerEvent: {}
